#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  60 160
# Band-Index:    1
   1.21872    -17.593558  0.506  0.001  0.012  0.005  0.000  0.000  0.000  0.000  0.000  0.525
   1.26232    -17.512460  0.512  0.001  0.011  0.005  0.000  0.000  0.000  0.000  0.000  0.529
   1.30592    -17.427305  0.517  0.001  0.011  0.005  0.000  0.000  0.000  0.000  0.000  0.535
   1.34951    -17.338831  0.523  0.001  0.012  0.005  0.000  0.000  0.000  0.000  0.000  0.542
   1.39311    -17.247902  0.530  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.549
   1.43671    -17.155404  0.536  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.555
   1.48031    -17.062385  0.545  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.560
   1.52390    -16.969963  0.551  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.569
   1.56750    -16.879355  0.558  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.574
   1.61110    -16.791898  0.565  0.000  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.582
   1.65470    -16.709025  0.574  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.589
   1.69830    -16.632277  0.580  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   1.74189    -16.563262  0.590  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   1.78549    -16.585170  0.563  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.566
   1.82909    -16.544149  0.603  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   1.87269    -16.509301  0.607  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.619
   1.91628    -16.487546  0.609  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.622
   1.95988    -16.480115  0.610  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.621
 
# Band-Index:   24
   1.95988    -16.389203  0.609  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.622
   1.91628    -16.396708  0.608  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.620
   1.87269    -16.418937  0.607  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.619
   1.82909    -16.455002  0.600  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   1.78549    -16.503619  0.596  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.610
   1.74189    -16.562964  0.588  0.001  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   1.69830    -16.631950  0.581  0.002  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.596
   1.65470    -16.708678  0.574  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.589
   1.61110    -16.791536  0.567  0.003  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.582
   1.56750    -16.878981  0.559  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.575
   1.52390    -16.969580  0.551  0.003  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.567
   1.48031    -17.061992  0.545  0.003  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.561
   1.43671    -17.154993  0.536  0.003  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.555
   1.39311    -17.247460  0.530  0.004  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.546
   1.34951    -17.338336  0.524  0.003  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.541
   1.30592    -17.426731  0.516  0.003  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.536
   1.26232    -17.511784  0.511  0.003  0.011  0.001  0.000  0.000  0.000  0.000  0.000  0.530
   1.21872    -17.592755  0.507  0.003  0.011  0.001  0.000  0.000  0.000  0.000  0.000  0.525
   1.17512    -17.668877  0.499  0.003  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.522
   1.13153    -17.733989  0.289  0.002  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.299
   1.13153    -17.733989  0.289  0.002  0.004  0.001  0.000  0.000  0.000  0.000  0.000  0.299
   1.10973    -17.672113  0.498  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.518
   1.08793    -17.604259  0.507  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.525
   1.06613    -17.536773  0.511  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.529
   1.04433    -17.470023  0.516  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.534
   1.02253    -17.404328  0.520  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.537
   1.00073    -17.340046  0.522  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.540
   0.97893    -17.277530  0.529  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.544
   0.95714    -17.217187  0.534  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.552
   0.93534    -17.159457  0.540  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.555
   0.91354    -17.104815  0.543  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.561
   0.89174    -17.053771  0.550  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.562
   0.86994    -17.006862  0.552  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.567
   0.84814    -16.964638  0.558  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.570
   0.82634    -16.927644  0.561  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.576
   0.80454    -16.896451  0.564  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.579
   0.78275    -16.871567  0.567  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.581
   0.76095    -16.853447  0.569  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.582
   0.73915    -16.842433  0.570  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.585
   0.71735    -16.838734  0.570  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.585
   0.71735    -16.838734  0.570  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.585
   0.67959    -16.836503  0.570  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.585
   0.64184    -16.829837  0.570  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.585
   0.60408    -16.818828  0.573  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.586
   0.56633    -16.803575  0.576  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.585
   0.52857    -16.784270  0.573  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.588
   0.49082    -16.761174  0.576  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.591
   0.45306    -16.734530  0.578  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.590
   0.41531    -16.704743  0.579  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.594
   0.37755    -16.672278  0.580  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.595
   0.33980    -16.637662  0.585  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   0.30204    -16.601555  0.588  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.26429    -16.564764  0.592  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   0.22653    -16.540952  0.561  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.562
   0.18878    -16.550234  0.590  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   0.15102    -16.491273  0.597  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.610
   0.11327    -16.445593  0.601  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.616
   0.07551    -16.413575  0.606  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.620
   0.03776    -16.395048  0.607  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.623
   0.00000    -16.389203  0.609  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.622
 
# Band-Index:   25
   0.00000    -16.389075  0.609  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.620
   0.03776    -16.394482  0.608  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.622
   0.07551    -16.409402  0.606  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.619
   0.11327    -16.431992  0.603  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.618
   0.15102    -16.460408  0.602  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   0.18878    -16.492979  0.597  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.610
   0.22653    -16.528195  0.594  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   0.26429    -16.501616  0.562  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.562
   0.30204    -16.457242  0.562  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.563
   0.33980    -16.408288  0.566  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.568
   0.37755    -16.355235  0.568  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.568
   0.41531    -16.298586  0.570  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.573
   0.45306    -16.238910  0.575  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.578
   0.49082    -16.176792  0.579  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.581
   0.52857    -16.112872  0.579  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.582
   0.56633    -16.047774  0.584  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.588
   0.60408    -15.982146  0.586  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.589
   0.64184    -15.916740  0.589  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.590
   0.67959    -15.852220  0.592  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.596
   0.71735    -15.789479  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   0.71735    -15.789479  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   0.73915    -15.789039  0.596  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.596
   0.76095    -15.787716  0.596  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   0.78275    -15.785502  0.598  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.80454    -15.782411  0.595  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   0.82634    -15.778460  0.598  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.601
   0.84814    -15.773657  0.596  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.596
   0.86994    -15.768018  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.89174    -15.761576  0.598  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   0.91354    -15.754352  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.93534    -15.746368  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.95714    -15.737663  0.598  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.601
   0.97893    -15.728266  0.601  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   1.00073    -15.718201  0.598  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   1.02253    -15.707521  0.601  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   1.04433    -15.696273  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.601
   1.06613    -15.684499  0.602  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   1.08793    -15.672249  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.10973    -15.659568  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.13153    -15.646614  0.603  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.13153    -15.646614  0.603  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.17512    -15.702688  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   1.21872    -15.765046  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   1.26232    -15.832251  0.591  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.596
   1.30592    -15.903023  0.587  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.591
   1.34951    -15.976076  0.588  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.589
   1.39311    -16.050186  0.584  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.586
   1.43671    -16.124129  0.580  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.581
   1.48031    -16.196741  0.577  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.578
   1.52390    -16.266952  0.573  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.577
   1.56750    -16.333754  0.571  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.571
   1.61110    -16.396190  0.569  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.570
   1.65470    -16.453392  0.565  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.565
   1.69830    -16.504618  0.565  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.565
   1.74189    -16.549101  0.562  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.563
   1.78549    -16.503356  0.596  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.610
   1.82909    -16.454779  0.601  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   1.87269    -16.418756  0.606  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.619
   1.91628    -16.396564  0.609  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.621
   1.95988    -16.389075  0.609  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.620
 
# Band-Index:   26
   1.95988    -15.450836  0.597  0.002  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.606
   1.91628    -15.449118  0.596  0.002  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.603
   1.87269    -15.444203  0.596  0.002  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.605
   1.82909    -15.436593  0.599  0.002  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.607
   1.78549    -15.426983  0.599  0.001  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.608
   1.74189    -15.416179  0.605  0.001  0.004  0.002  0.000  0.000  0.000  0.000  0.000  0.609
   1.69830    -15.405023  0.604  0.001  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.609
   1.65470    -15.395039  0.604  0.001  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.610
   1.61110    -15.392657  0.604  0.001  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.608
   1.56750    -15.402832  0.605  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.608
   1.52390    -15.418565  0.607  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.609
   1.48031    -15.437590  0.608  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.610
   1.43671    -15.459302  0.609  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.611
   1.39311    -15.483259  0.608  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.609
   1.34951    -15.508965  0.606  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.610
   1.30592    -15.535990  0.606  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.606
   1.26232    -15.563771  0.605  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.607
   1.21872    -15.591814  0.609  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.609
   1.17512    -15.619564  0.603  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   1.13153    -15.646376  0.603  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.13153    -15.646376  0.603  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.10973    -15.659340  0.603  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   1.08793    -15.672040  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   1.06613    -15.684302  0.601  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   1.04433    -15.696083  0.601  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   1.02253    -15.707333  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   1.00073    -15.718009  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.601
   0.97893    -15.728067  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.95714    -15.737453  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.93534    -15.746145  0.598  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.91354    -15.754114  0.599  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.89174    -15.761321  0.599  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.86994    -15.767747  0.596  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.84814    -15.773368  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.82634    -15.778155  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.80454    -15.782091  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   0.78275    -15.785169  0.596  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   0.76095    -15.787373  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.73915    -15.788690  0.596  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.71735    -15.789128  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.71735    -15.789128  0.597  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.67959    -15.728719  0.599  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   0.64184    -15.671127  0.602  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   0.60408    -15.617225  0.605  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.607
   0.56633    -15.567563  0.606  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.607
   0.52857    -15.522775  0.610  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.610
   0.49082    -15.483335  0.609  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.612
   0.45306    -15.450673  0.607  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.610
   0.41531    -15.440699  0.595  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   0.37755    -15.437004  0.597  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   0.33980    -15.434510  0.598  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   0.30204    -15.433137  0.597  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   0.26429    -15.432961  0.597  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   0.22653    -15.433990  0.598  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   0.18878    -15.436187  0.599  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   0.15102    -15.439345  0.597  0.003  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.606
   0.11327    -15.443082  0.598  0.002  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   0.07551    -15.446772  0.598  0.001  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   0.03776    -15.449652  0.594  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   0.00000    -15.450836  0.597  0.002  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.606
 
# Band-Index:   27
   0.00000    -15.450821  0.595  0.002  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.605
   0.03776    -15.449393  0.594  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   0.07551    -15.444719  0.597  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   0.11327    -15.436573  0.598  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.606
   0.15102    -15.425111  0.599  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.607
   0.18878    -15.410987  0.602  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.611
   0.22653    -15.395168  0.607  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.613
   0.26429    -15.379547  0.611  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.616
   0.30204    -15.385758  0.596  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   0.33980    -15.395458  0.597  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.37755    -15.405619  0.596  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.601
   0.41531    -15.420381  0.611  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.613
   0.45306    -15.443090  0.597  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   0.49082    -15.450057  0.593  0.003  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.52857    -15.456651  0.592  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   0.56633    -15.463226  0.593  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   0.60408    -15.469009  0.592  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   0.64184    -15.473444  0.590  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.599
   0.67959    -15.476229  0.594  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   0.71735    -15.477179  0.593  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   0.71735    -15.477179  0.593  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   0.73915    -15.476925  0.592  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   0.76095    -15.476250  0.594  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.78275    -15.475433  0.594  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.80454    -15.474791  0.596  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.601
   0.82634    -15.474639  0.597  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.84814    -15.475301  0.599  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.600
   0.86994    -15.477049  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   0.89174    -15.480172  0.600  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   0.91354    -15.484917  0.602  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   0.93534    -15.491513  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.606
   0.95714    -15.500085  0.606  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.607
   0.97893    -15.510778  0.605  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   1.00073    -15.523653  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.607
   1.02253    -15.538731  0.606  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   1.04433    -15.556043  0.607  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   1.06613    -15.575535  0.606  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.607
   1.08793    -15.597137  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.10973    -15.620748  0.606  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.606
   1.13153    -15.646067  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.13153    -15.646067  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.17512    -15.619130  0.604  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   1.21872    -15.591295  0.603  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.605
   1.26232    -15.563160  0.607  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.609
   1.30592    -15.535280  0.609  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.609
   1.34951    -15.508151  0.608  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.609
   1.39311    -15.482340  0.607  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.610
   1.43671    -15.458278  0.608  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   1.48031    -15.436462  0.609  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.611
   1.52390    -15.417321  0.606  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.609
   1.56750    -15.401410  0.606  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.609
   1.61110    -15.390857  0.605  0.001  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.610
   1.65470    -15.393446  0.607  0.001  0.001  0.001  0.000  0.000  0.000  0.000  0.000  0.612
   1.69830    -15.403867  0.603  0.001  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.611
   1.74189    -15.415332  0.601  0.001  0.002  0.001  0.000  0.000  0.000  0.000  0.000  0.611
   1.78549    -15.426397  0.600  0.001  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.606
   1.82909    -15.436236  0.601  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.605
   1.87269    -15.444032  0.597  0.002  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.605
   1.91628    -15.449069  0.596  0.002  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.604
   1.95988    -15.450821  0.595  0.002  0.003  0.002  0.000  0.000  0.000  0.000  0.000  0.605
 
# Band-Index:   28
   1.95988    -15.353923  0.590  0.003  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.597
   1.91628    -15.353962  0.591  0.003  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.597
   1.87269    -15.354231  0.591  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.597
   1.82909    -15.355047  0.594  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.599
   1.78549    -15.356867  0.596  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.602
   1.74189    -15.360161  0.598  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.603
   1.69830    -15.365191  0.601  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.606
   1.65470    -15.371329  0.604  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.607
