#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  60 160
# Band-Index:    1
   1.78549    -17.377256  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.74189    -17.382567  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.69830    -17.388647  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.65470    -17.395326  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.61110    -17.402467  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.56750    -17.409857  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   1.52390    -17.417419  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.48031    -17.425082  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   1.43671    -17.433099  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   1.39311    -17.442524  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.029
   1.34951    -17.461217  0.167  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.170
   1.30592    -17.513239  0.404  0.003  0.009  0.001  0.000  0.000  0.000  0.000  0.000  0.417
   1.26232    -17.590174  0.491  0.003  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.511
   1.21872    -17.669335  0.500  0.003  0.011  0.004  0.000  0.000  0.000  0.000  0.000  0.518
   1.17512    -17.744802  0.498  0.003  0.011  0.004  0.000  0.000  0.000  0.000  0.000  0.515
   1.13153    -17.741577  0.498  0.002  0.013  0.004  0.000  0.000  0.000  0.000  0.000  0.517
   1.13153    -17.741577  0.498  0.002  0.013  0.004  0.000  0.000  0.000  0.000  0.000  0.517
   1.10973    -17.773532  0.496  0.003  0.011  0.004  0.000  0.000  0.000  0.000  0.000  0.516
   1.08793    -17.805300  0.495  0.003  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.513
   1.06613    -17.835563  0.493  0.003  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.510
   1.04433    -17.864221  0.491  0.003  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.512
   1.02253    -17.891226  0.489  0.003  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.507
   1.00073    -17.916533  0.488  0.003  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.507
   0.97893    -17.940097  0.485  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.506
   0.95714    -17.961886  0.487  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.504
   0.93534    -17.981869  0.484  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.503
   0.91354    -18.000021  0.483  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.501
   0.89174    -18.016312  0.482  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.499
   0.86994    -18.030720  0.480  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.498
   0.84814    -18.043231  0.478  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.495
   0.82634    -18.053826  0.477  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.496
   0.80454    -18.062495  0.475  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.497
   0.78275    -18.069238  0.474  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.493
   0.76095    -18.074049  0.473  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.492
   0.73915    -18.076933  0.471  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.491
   0.71735    -18.077888  0.471  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.492
   0.71735    -18.077888  0.471  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.492
   0.67959    -17.963352  0.486  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.505
   0.64184    -17.844053  0.488  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.507
   0.60408    -17.722816  0.499  0.003  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.518
   0.56633    -17.600480  0.504  0.003  0.012  0.006  0.000  0.000  0.000  0.000  0.000  0.522
   0.52857    -17.478708  0.483  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.501
   0.49082    -17.430068  0.119  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.123
   0.45306    -17.419867  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.41531    -17.413745  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.37755    -17.407567  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.33980    -17.401342  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.30204    -17.395223  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.26429    -17.389378  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.22653    -17.383938  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.18878    -17.379059  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.15102    -17.374874  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.11327    -17.371499  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.07551    -17.368988  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.03776    -17.367444  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.00000    -17.366940  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 
# Band-Index:   21
   0.00000    -16.654214  0.555  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.555
   0.03776    -16.650970  0.555  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.555
   0.07551    -16.641282  0.554  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.555
   0.11327    -16.625246  0.555  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.555
   0.15102    -16.603197  0.559  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.560
   0.18878    -16.634770  0.590  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   0.22653    -16.705175  0.582  0.000  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.596
   0.26429    -16.786887  0.574  0.000  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.587
   0.30204    -16.878512  0.565  0.000  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.579
   0.33980    -16.978586  0.554  0.000  0.009  0.003  0.000  0.000  0.000  0.000  0.000  0.570
   0.37755    -17.085553  0.545  0.000  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.562
   0.41531    -17.197758  0.531  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.549
   0.45306    -17.312712  0.508  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.526
   0.49082    -17.415297  0.235  0.000  0.004  0.003  0.000  0.000  0.000  0.000  0.000  0.244
   0.52857    -17.462920  0.066  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.069
   0.56633    -17.478080  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.60408    -17.488455  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.64184    -17.496053  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.67959    -17.500758  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.71735    -17.502347  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.71735    -17.502347  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.73915    -17.502326  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.76095    -17.502247  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.78275    -17.502094  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.80454    -17.501884  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.82634    -17.501612  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.84814    -17.501288  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.86994    -17.500887  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.89174    -17.500453  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.91354    -17.499992  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.93534    -17.499543  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.95714    -17.499158  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.97893    -17.498985  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   1.00073    -17.499608  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   1.02253    -17.509547  0.237  0.003  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.245
   1.04433    -17.561139  0.473  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.489
   1.06613    -17.624922  0.494  0.003  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.512
   1.08793    -17.690974  0.498  0.004  0.013  0.001  0.000  0.000  0.000  0.000  0.000  0.516
   1.10973    -17.756607  0.496  0.004  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.514
   1.13153    -17.740314  0.499  0.003  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.517
   1.13153    -17.740314  0.499  0.003  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.517
   1.17512    -17.670159  0.501  0.002  0.012  0.004  0.000  0.000  0.000  0.000  0.000  0.519
   1.21872    -17.593803  0.506  0.001  0.012  0.005  0.000  0.000  0.000  0.000  0.000  0.526
   1.26232    -17.513056  0.501  0.001  0.012  0.005  0.000  0.000  0.000  0.000  0.000  0.518
   1.30592    -17.473335  0.163  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.169
   1.34951    -17.415304  0.416  0.002  0.009  0.002  0.000  0.000  0.000  0.000  0.000  0.430
   1.39311    -17.333285  0.506  0.002  0.010  0.002  0.000  0.000  0.000  0.000  0.000  0.521
   1.43671    -17.242609  0.529  0.002  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.545
   1.48031    -17.149883  0.539  0.002  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.555
   1.52390    -17.057302  0.549  0.002  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.565
   1.56750    -16.966403  0.558  0.002  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.573
   1.61110    -16.878654  0.565  0.002  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.581
   1.65470    -16.795552  0.574  0.001  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.590
   1.69830    -16.718674  0.581  0.001  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.596
   1.74189    -16.649672  0.591  0.001  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   1.78549    -16.591982  0.586  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.596
   1.82909    -16.615695  0.556  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.556
   1.87269    -16.636997  0.555  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.555
   1.91628    -16.649890  0.555  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.555
   1.95988    -16.654214  0.555  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.555
 
# Band-Index:   22
   1.95988    -16.476519  0.610  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.621
   1.91628    -16.483752  0.608  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.621
   1.87269    -16.505485  0.606  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.619
   1.82909    -16.541304  0.601  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   1.78549    -16.587167  0.595  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.609
   1.74189    -16.645171  0.590  0.001  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   1.69830    -16.712511  0.582  0.001  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   1.65470    -16.787617  0.574  0.002  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.590
   1.61110    -16.868929  0.567  0.002  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.581
   1.56750    -16.954933  0.559  0.002  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.576
   1.52390    -17.044193  0.550  0.002  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.566
   1.48031    -17.135314  0.542  0.002  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.558
   1.43671    -17.226893  0.533  0.002  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.550
   1.39311    -17.317131  0.514  0.002  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.531
   1.34951    -17.399546  0.399  0.002  0.009  0.001  0.000  0.000  0.000  0.000  0.000  0.411
   1.30592    -17.437971  0.127  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.129
   1.26232    -17.512134  0.506  0.003  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.526
   1.21872    -17.592921  0.505  0.003  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.524
   1.17512    -17.669138  0.503  0.003  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.521
   1.13153    -17.739831  0.498  0.003  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.518
   1.13153    -17.739831  0.498  0.003  0.012  0.002  0.000  0.000  0.000  0.000  0.000  0.518
   1.10973    -17.672396  0.503  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.522
   1.08793    -17.604465  0.505  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.524
   1.06613    -17.537075  0.508  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.526
   1.04433    -17.494273  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   1.02253    -17.487219  0.174  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.178
   1.00073    -17.463798  0.108  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.111
   0.97893    -17.455687  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.029
   0.95714    -17.452064  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   0.93534    -17.449586  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   0.91354    -17.447656  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.89174    -17.446078  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.86994    -17.444790  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.84814    -17.443769  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.82634    -17.442948  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.80454    -17.442325  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.78275    -17.441877  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.76095    -17.441583  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.73915    -17.441410  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.71735    -17.441347  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.71735    -17.441347  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.67959    -17.440842  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.64184    -17.439312  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.60408    -17.436790  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.56633    -17.433321  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   0.52857    -17.428796  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.49082    -17.355560  0.519  0.003  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.540
   0.45306    -17.235467  0.528  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.546
   0.41531    -17.118194  0.537  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.555
   0.37755    -17.005040  0.546  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.564
   0.33980    -16.897366  0.555  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.573
   0.30204    -16.796583  0.562  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.579
   0.26429    -16.704178  0.574  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.588
   0.22653    -16.621606  0.580  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.597
   0.18878    -16.578999  0.593  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   0.15102    -16.576246  0.598  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.611
   0.11327    -16.531546  0.603  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.616
   0.07551    -16.500160  0.606  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.619
   0.03776    -16.482094  0.609  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.621
   0.00000    -16.476519  0.610  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.621
 
# Band-Index:   23
   0.00000    -16.475913  0.610  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.621
   0.03776    -16.481348  0.608  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.622
   0.07551    -16.496037  0.608  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.619
   0.11327    -16.518192  0.605  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.617
   0.15102    -16.546093  0.601  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   0.18878    -16.573665  0.565  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.570
   0.22653    -16.613037  0.595  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.608
   0.26429    -16.649164  0.592  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.604
   0.30204    -16.685585  0.589  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.602
   0.33980    -16.721385  0.585  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.598
   0.37755    -16.755757  0.582  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.595
   0.41531    -16.788032  0.579  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.592
   0.45306    -16.817678  0.576  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.590
   0.49082    -16.844219  0.576  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.591
   0.52857    -16.867249  0.575  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.588
   0.56633    -16.886509  0.575  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.586
   0.60408    -16.901738  0.572  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.587
   0.64184    -16.912735  0.572  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.584
   0.67959    -16.919396  0.570  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.584
   0.71735    -16.921623  0.570  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.584
   0.71735    -16.921623  0.570  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.584
   0.73915    -16.925286  0.570  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.584
   0.76095    -16.936192  0.569  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.581
   0.78275    -16.954140  0.566  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.581
   0.80454    -16.978800  0.565  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.576
   0.82634    -17.009725  0.560  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.575
   0.84814    -17.046417  0.556  0.003  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.570
   0.86994    -17.088308  0.550  0.003  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.564
   0.89174    -17.134838  0.545  0.003  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.559
   0.91354    -17.185420  0.540  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.557
   0.93534    -17.239420  0.533  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.548
   0.95714    -17.296088  0.520  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.537
   0.97893    -17.354156  0.500  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.517
   1.00073    -17.409221  0.405  0.003  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.419
   1.02253    -17.441574  0.118  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.123
   1.04433    -17.470500  0.496  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.514
   1.06613    -17.494679  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   1.08793    -17.494895  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.10973    -17.494955  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   1.13153    -17.494964  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.13153    -17.494964  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   1.17512    -17.494623  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   1.21872    -17.492860  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   1.26232    -17.487663  0.036  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.038
   1.30592    -17.426905  0.513  0.002  0.012  0.004  0.000  0.000  0.000  0.000  0.000  0.530
   1.34951    -17.338712  0.522  0.001  0.012  0.004  0.000  0.000  0.000  0.000  0.000  0.541
   1.39311    -17.247840  0.529  0.001  0.013  0.003  0.000  0.000  0.000  0.000  0.000  0.546
   1.43671    -17.155367  0.536  0.001  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.554
   1.48031    -17.062363  0.543  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.560
   1.52390    -16.969951  0.552  0.000  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.569
   1.56750    -16.879350  0.557  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.575
   1.61110    -16.791898  0.565  0.000  0.011  0.003  0.000  0.000  0.000  0.000  0.000  0.581
   1.65470    -16.709027  0.575  0.000  0.012  0.003  0.000  0.000  0.000  0.000  0.000  0.588
   1.69830    -16.632280  0.580  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   1.74189    -16.563266  0.590  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   1.78549    -16.583987  0.570  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.573
   1.82909    -16.540013  0.602  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   1.87269    -16.505131  0.606  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.619
   1.91628    -16.483352  0.609  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.621
   1.95988    -16.475913  0.610  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.621
 
# Band-Index:   24
   1.95988    -16.389207  0.609  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.621
   1.91628    -16.396712  0.608  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.621
   1.87269    -16.418942  0.607  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.619
   1.82909    -16.455007  0.600  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.614
   1.78549    -16.503624  0.596  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.610
   1.74189    -16.562968  0.588  0.001  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.603
   1.69830    -16.631953  0.581  0.002  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.597
   1.65470    -16.708680  0.574  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.590
   1.61110    -16.791535  0.566  0.003  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.581
   1.56750    -16.878976  0.559  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.576
   1.52390    -16.969567  0.551  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.567
   1.48031    -17.061966  0.544  0.003  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.562
   1.43671    -17.154945  0.537  0.003  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.554
   1.39311    -17.247375  0.530  0.003  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.547
   1.34951    -17.338158  0.522  0.003  0.012  0.001  0.000  0.000  0.000  0.000  0.000  0.540
   1.30592    -17.425273  0.466  0.003  0.009  0.002  0.000  0.000  0.000  0.000  0.000  0.482
   1.26232    -17.445985  0.021  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.023
   1.21872    -17.451502  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.009
   1.17512    -17.454689  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   1.13153    -17.455760  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   1.13153    -17.455760  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   1.10973    -17.455462  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   1.08793    -17.454492  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   1.06613    -17.452646  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   1.04433    -17.448949  0.040  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.041
   1.02253    -17.403961  0.516  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.534
   1.00073    -17.339893  0.523  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.541
   0.97893    -17.277435  0.528  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.546
   0.95714    -17.217119  0.535  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.550
   0.93534    -17.159406  0.540  0.003  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.555
