#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  60 160
# Band-Index:    1
   0.18878    -62.236195  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.22653    -62.237177  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.26429    -62.238243  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   0.30204    -62.239354  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.33980    -62.240489  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.37755    -62.241613  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.41531    -62.242697  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   0.45306    -62.243723  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.49082    -62.244664  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.52857    -62.245491  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.56633    -62.246198  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.60408    -62.246767  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.64184    -62.247178  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.67959    -62.247431  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.71735    -62.247517  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   0.71735    -62.247517  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   0.73915    -62.247603  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   0.76095    -62.247856  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.78275    -62.248281  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.80454    -62.248877  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.82634    -62.249641  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.84814    -62.250570  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.86994    -62.251656  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.89174    -62.252899  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   0.91354    -62.254298  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   0.93534    -62.255850  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   0.95714    -62.257546  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   0.97893    -62.259382  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.00073    -62.261349  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.02253    -62.263441  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   1.04433    -62.265658  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.06613    -62.267992  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   1.08793    -62.270431  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.10973    -62.272965  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.13153    -62.275531  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.13153    -62.275531  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.17512    -62.272792  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.21872    -62.269909  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.26232    -62.266920  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   1.30592    -62.263867  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.34951    -62.260780  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.39311    -62.257712  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   1.43671    -62.254680  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   1.48031    -62.251737  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   1.52390    -62.248913  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.56750    -62.246240  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.61110    -62.243754  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   1.65470    -62.241482  0.995  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.995
   1.69830    -62.239454  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.74189    -62.237697  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.78549    -62.236227  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.82909    -62.235065  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   1.87269    -62.234225  0.997  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.997
   1.91628    -62.233716  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   1.95988    -62.233548  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
 
# Band-Index:    4
   1.95988    -36.739842  0.000  0.484  0.000  0.484  0.000  0.000  0.000  0.000  0.000  0.969
   1.91628    -36.745154  0.000  0.578  0.000  0.390  0.000  0.000  0.000  0.000  0.000  0.968
   1.87269    -36.758026  0.000  0.597  0.000  0.370  0.000  0.000  0.000  0.000  0.000  0.968
   1.82909    -36.773713  0.000  0.584  0.000  0.383  0.000  0.000  0.000  0.000  0.000  0.968
   1.78549    -36.789447  0.000  0.579  0.000  0.388  0.000  0.000  0.000  0.000  0.000  0.968
   1.74189    -36.803885  0.000  0.577  0.000  0.389  0.000  0.000  0.000  0.000  0.000  0.968
   1.69830    -36.816329  0.000  0.575  0.000  0.390  0.000  0.000  0.000  0.000  0.000  0.967
   1.65470    -36.826376  0.000  0.575  0.000  0.391  0.000  0.000  0.000  0.000  0.000  0.967
   1.61110    -36.833791  0.000  0.572  0.000  0.394  0.000  0.000  0.000  0.000  0.000  0.966
   1.56750    -36.838425  0.000  0.571  0.000  0.395  0.000  0.000  0.000  0.000  0.000  0.966
   1.52390    -36.840206  0.000  0.566  0.000  0.399  0.000  0.000  0.000  0.000  0.000  0.965
   1.48031    -36.839113  0.000  0.562  0.000  0.404  0.000  0.000  0.000  0.000  0.000  0.966
   1.43671    -36.835179  0.000  0.554  0.000  0.411  0.000  0.000  0.000  0.000  0.000  0.966
   1.39311    -36.828483  0.000  0.544  0.000  0.422  0.000  0.000  0.000  0.000  0.000  0.966
   1.34951    -36.819140  0.000  0.528  0.000  0.437  0.000  0.000  0.000  0.000  0.000  0.967
   1.30592    -36.807320  0.000  0.505  0.000  0.461  0.000  0.000  0.000  0.000  0.000  0.967
   1.26232    -36.793227  0.000  0.469  0.000  0.499  0.000  0.000  0.000  0.000  0.000  0.968
   1.21872    -36.777118  0.000  0.398  0.000  0.570  0.000  0.000  0.000  0.000  0.000  0.968
   1.17512    -36.759291  0.000  0.256  0.000  0.713  0.000  0.000  0.000  0.000  0.000  0.969
   1.13153    -36.740139  0.000  0.425  0.000  0.544  0.000  0.000  0.000  0.000  0.000  0.970
   1.13153    -36.740139  0.000  0.425  0.000  0.544  0.000  0.000  0.000  0.000  0.000  0.970
   1.10973    -36.759471  0.000  0.726  0.000  0.243  0.000  0.000  0.000  0.000  0.000  0.969
   1.08793    -36.778131  0.000  0.726  0.000  0.243  0.000  0.000  0.000  0.000  0.000  0.969
   1.06613    -36.796009  0.000  0.726  0.000  0.243  0.000  0.000  0.000  0.000  0.000  0.967
   1.04433    -36.813056  0.000  0.726  0.000  0.242  0.000  0.000  0.000  0.000  0.000  0.966
   1.02253    -36.829227  0.000  0.723  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.966
   1.00073    -36.844478  0.000  0.723  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.966
   0.97893    -36.858769  0.000  0.723  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.966
   0.95714    -36.872059  0.000  0.723  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.964
   0.93534    -36.884315  0.000  0.723  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.91354    -36.895501  0.000  0.723  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.89174    -36.905591  0.000  0.723  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.86994    -36.914557  0.000  0.723  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.84814    -36.922378  0.000  0.723  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.82634    -36.929027  0.000  0.723  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.80454    -36.934491  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.78275    -36.938755  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.76095    -36.941810  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.963
   0.73915    -36.943646  0.000  0.720  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.962
