0.000000	16.210003	7.230122	3.187411	0.274845	0.788322
16.210003	0.000000	18.658420	3.956566	0.805277	0.969557
7.230122	18.658420	0.000000	10.361329	1.081213	2.003351
3.187411	3.956566	10.361329	0.000000	11.607496	7.243309
0.274845	0.805277	1.081213	11.607496	0.000000	20.169267
0.788322	0.969557	2.003351	7.243309	20.169267	0.000000
